date,state_county,AQI
2019-03-12,alabama_baldwin,34.18398916721344
2019-03-12,alabama_clay,26.496664881706238
2019-03-12,alabama_colbert,25.13293039798737
2019-03-12,alabama_dekalb,35.72922897338867
2019-03-12,alabama_etowah,27.726249039173126
