"Notes"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Yolo County, CA"	"06113"	"Nov., 2009"	"2009/11"	14	Not Applicable	Not Applicable	0.0%
	"Adams County, CO"	"08001"	"Jan., 2009"	"2009/01"	20	Not Applicable	Not Applicable	0.0%
	"Adams County, CO"	"08001"	"Feb., 2009"	"2009/02"	15	Not Applicable	Not Applicable	0.0%
	"Adams County, CO"	"08001"	"Mar., 2009"	"2009/03"	24	Not Applicable	Not Applicable	0.0%
	"Adams County, CO"	"08001"	"Apr., 2009"	"2009/04"	26	Not Applicable	Not Applicable	0.0%
	"Adams County, CO"	"08001"	"May, 2009"	"2009/05"	23	Not Applicable	Not Applicable	0.0%
	"Adams County, CO"	"08001"	"Jun., 2009"	"2009/06"	33	Not Applicable	Not Applicable	0.0%
	"Adams County, CO"	"08001"	"Jul., 2009"	"2009/07"	23	Not Applicable	Not Applicable	0.0%
	"Adams County, CO"	"08001"	"Aug., 2009"	"2009/08"	22	Not Applicable	Not Applicable	0.0%
	"Adams County, CO"	"08001"	"Sep., 2009"	"2009/09"	30	Not Applicable	Not Applicable	0.0%
	"Adams County, CO"	"08001"	"Oct., 2009"	"2009/10"	38	Not Applicable	Not Applicable	0.0%
	"Adams County, CO"	"08001"	"Nov., 2009"	"2009/11"	17	Not Applicable	Not Applicable	0.0%
	"Adams County, CO"	"08001"	"Dec., 2009"	"2009/12"	32	Not Applicable	Not Applicable	0.0%
	"Arapahoe County, CO"	"08005"	"Jan., 2009"	"2009/01"	32	Not Applicable	Not Applicable	0.0%
	"Arapahoe County, CO"	"08005"	"Feb., 2009"	"2009/02"	37	Not Applicable	Not Applicable	0.0%
	"Arapahoe County, CO"	"08005"	"Mar., 2009"	"2009/03"	31	Not Applicable	Not Applicable	0.0%
	"Arapahoe County, CO"	"08005"	"Apr., 2009"	"2009/04"	24	Not Applicable	Not Applicable	0.0%
	"Arapahoe County, CO"	"08005"	"May, 2009"	"2009/05"	29	Not Applicable	Not Applicable	0.0%
	"Arapahoe County, CO"	"08005"	"Jun., 2009"	"2009/06"	21	Not Applicable	Not Applicable	0.0%
	"Arapahoe County, CO"	"08005"	"Jul., 2009"	"2009/07"	31	Not Applicable	Not Applicable	0.0%
	"Arapahoe County, CO"	"08005"	"Aug., 2009"	"2009/08"	29	Not Applicable	Not Applicable	0.0%
	"Arapahoe County, CO"	"08005"	"Sep., 2009"	"2009/09"	19	Not Applicable	Not Applicable	0.0%
	"Arapahoe County, CO"	"08005"	"Oct., 2009"	"2009/10"	37	Not Applicable	Not Applicable	0.0%
	"Arapahoe County, CO"	"08005"	"Nov., 2009"	"2009/11"	24	Not Applicable	Not Applicable	0.0%
	"Arapahoe County, CO"	"08005"	"Dec., 2009"	"2009/12"	31	Not Applicable	Not Applicable	0.0%
	"Boulder County, CO"	"08013"	"Jan., 2009"	"2009/01"	13	Not Applicable	Not Applicable	0.0%
	"Boulder County, CO"	"08013"	"Feb., 2009"	"2009/02"	15	Not Applicable	Not Applicable	0.0%
	"Boulder County, CO"	"08013"	"Mar., 2009"	"2009/03"	18	Not Applicable	Not Applicable	0.0%
	"Boulder County, CO"	"08013"	"Jun., 2009"	"2009/06"	11	Not Applicable	Not Applicable	0.0%
	"Boulder County, CO"	"08013"	"Jul., 2009"	"2009/07"	10	Not Applicable	Not Applicable	0.0%
	"Boulder County, CO"	"08013"	"Sep., 2009"	"2009/09"	12	Not Applicable	Not Applicable	0.0%
	"Boulder County, CO"	"08013"	"Oct., 2009"	"2009/10"	19	Not Applicable	Not Applicable	0.0%
	"Boulder County, CO"	"08013"	"Nov., 2009"	"2009/11"	10	Not Applicable	Not Applicable	0.0%
	"Boulder County, CO"	"08013"	"Dec., 2009"	"2009/12"	12	Not Applicable	Not Applicable	0.0%
	"Delta County, CO"	"08029"	"Mar., 2009"	"2009/03"	11	Not Applicable	Not Applicable	0.0%
	"Denver County, CO"	"08031"	"Jan., 2009"	"2009/01"	40	Not Applicable	Not Applicable	0.0%
	"Denver County, CO"	"08031"	"Feb., 2009"	"2009/02"	40	Not Applicable	Not Applicable	0.0%
	"Denver County, CO"	"08031"	"Mar., 2009"	"2009/03"	50	Not Applicable	Not Applicable	0.0%
	"Denver County, CO"	"08031"	"Apr., 2009"	"2009/04"	42	Not Applicable	Not Applicable	0.0%
	"Denver County, CO"	"08031"	"May, 2009"	"2009/05"	49	Not Applicable	Not Applicable	0.0%
	"Denver County, CO"	"08031"	"Jun., 2009"	"2009/06"	34	Not Applicable	Not Applicable	0.0%
	"Denver County, CO"	"08031"	"Jul., 2009"	"2009/07"	26	Not Applicable	Not Applicable	0.0%
	"Denver County, CO"	"08031"	"Aug., 2009"	"2009/08"	28	Not Applicable	Not Applicable	0.0%
	"Denver County, CO"	"08031"	"Sep., 2009"	"2009/09"	34	Not Applicable	Not Applicable	0.0%
	"Denver County, CO"	"08031"	"Oct., 2009"	"2009/10"	44	Not Applicable	Not Applicable	0.0%
	"Denver County, CO"	"08031"	"Nov., 2009"	"2009/11"	41	Not Applicable	Not Applicable	0.0%
	"Denver County, CO"	"08031"	"Dec., 2009"	"2009/12"	29	Not Applicable	Not Applicable	0.0%
	"Douglas County, CO"	"08035"	"Feb., 2009"	"2009/02"	11	Not Applicable	Not Applicable	0.0%
	"Douglas County, CO"	"08035"	"Mar., 2009"	"2009/03"	11	Not Applicable	Not Applicable	0.0%
	"Douglas County, CO"	"08035"	"Dec., 2009"	"2009/12"	11	Not Applicable	Not Applicable	0.0%
	"El Paso County, CO"	"08041"	"Jan., 2009"	"2009/01"	33	Not Applicable	Not Applicable	0.0%
	"El Paso County, CO"	"08041"	"Feb., 2009"	"2009/02"	29	Not Applicable	Not Applicable	0.0%
	"El Paso County, CO"	"08041"	"Mar., 2009"	"2009/03"	35	Not Applicable	Not Applicable	0.0%
	"El Paso County, CO"	"08041"	"Apr., 2009"	"2009/04"	32	Not Applicable	Not Applicable	0.0%
	"El Paso County, CO"	"08041"	"May, 2009"	"2009/05"	35	Not Applicable	Not Applicable	0.0%
	"El Paso County, CO"	"08041"	"Jun., 2009"	"2009/06"	29	Not Applicable	Not Applicable	0.0%
	"El Paso County, CO"	"08041"	"Jul., 2009"	"2009/07"	29	Not Applicable	Not Applicable	0.0%
	"El Paso County, CO"	"08041"	"Aug., 2009"	"2009/08"	19	Not Applicable	Not Applicable	0.0%
	"El Paso County, CO"	"08041"	"Sep., 2009"	"2009/09"	28	Not Applicable	Not Applicable	0.0%
	"El Paso County, CO"	"08041"	"Oct., 2009"	"2009/10"	30	Not Applicable	Not Applicable	0.0%
	"El Paso County, CO"	"08041"	"Nov., 2009"	"2009/11"	28	Not Applicable	Not Applicable	0.0%
	"El Paso County, CO"	"08041"	"Dec., 2009"	"2009/12"	37	Not Applicable	Not Applicable	0.0%
	"Jefferson County, CO"	"08059"	"Jan., 2009"	"2009/01"	41	Not Applicable	Not Applicable	0.0%
	"Jefferson County, CO"	"08059"	"Feb., 2009"	"2009/02"	45	Not Applicable	Not Applicable	0.0%
	"Jefferson County, CO"	"08059"	"Mar., 2009"	"2009/03"	36	Not Applicable	Not Applicable	0.0%
	"Jefferson County, CO"	"08059"	"Apr., 2009"	"2009/04"	27	Not Applicable	Not Applicable	0.0%
	"Jefferson County, CO"	"08059"	"May, 2009"	"2009/05"	36	Not Applicable	Not Applicable	0.0%
	"Jefferson County, CO"	"08059"	"Jun., 2009"	"2009/06"	38	Not Applicable	Not Applicable	0.0%
	"Jefferson County, CO"	"08059"	"Jul., 2009"	"2009/07"	33	Not Applicable	Not Applicable	0.0%
	"Jefferson County, CO"	"08059"	"Aug., 2009"	"2009/08"	32	Not Applicable	Not Applicable	0.0%
	"Jefferson County, CO"	"08059"	"Sep., 2009"	"2009/09"	35	Not Applicable	Not Applicable	0.0%
	"Jefferson County, CO"	"08059"	"Oct., 2009"	"2009/10"	36	Not Applicable	Not Applicable	0.0%
	"Jefferson County, CO"	"08059"	"Nov., 2009"	"2009/11"	35	Not Applicable	Not Applicable	0.0%
	"Jefferson County, CO"	"08059"	"Dec., 2009"	"2009/12"	39	Not Applicable	Not Applicable	0.0%
	"Larimer County, CO"	"08069"	"Jan., 2009"	"2009/01"	13	Not Applicable	Not Applicable	0.0%
	"Larimer County, CO"	"08069"	"Feb., 2009"	"2009/02"	12	Not Applicable	Not Applicable	0.0%
	"Larimer County, CO"	"08069"	"Mar., 2009"	"2009/03"	23	Not Applicable	Not Applicable	0.0%
	"Larimer County, CO"	"08069"	"Apr., 2009"	"2009/04"	12	Not Applicable	Not Applicable	0.0%
	"Larimer County, CO"	"08069"	"May, 2009"	"2009/05"	13	Not Applicable	Not Applicable	0.0%
	"Larimer County, CO"	"08069"	"Jun., 2009"	"2009/06"	18	Not Applicable	Not Applicable	0.0%
	"Larimer County, CO"	"08069"	"Jul., 2009"	"2009/07"	10	Not Applicable	Not Applicable	0.0%
	"Larimer County, CO"	"08069"	"Aug., 2009"	"2009/08"	14	Not Applicable	Not Applicable	0.0%
	"Larimer County, CO"	"08069"	"Sep., 2009"	"2009/09"	10	Not Applicable	Not Applicable	0.0%
	"Larimer County, CO"	"08069"	"Oct., 2009"	"2009/10"	14	Not Applicable	Not Applicable	0.0%
	"Larimer County, CO"	"08069"	"Nov., 2009"	"2009/11"	10	Not Applicable	Not Applicable	0.0%
	"Larimer County, CO"	"08069"	"Dec., 2009"	"2009/12"	10	Not Applicable	Not Applicable	0.0%
	"Mesa County, CO"	"08077"	"Jan., 2009"	"2009/01"	11	Not Applicable	Not Applicable	0.0%
	"Mesa County, CO"	"08077"	"Feb., 2009"	"2009/02"	15	Not Applicable	Not Applicable	0.0%
	"Mesa County, CO"	"08077"	"Mar., 2009"	"2009/03"	14	Not Applicable	Not Applicable	0.0%
	"Mesa County, CO"	"08077"	"Jul., 2009"	"2009/07"	11	Not Applicable	Not Applicable	0.0%
	"Mesa County, CO"	"08077"	"Aug., 2009"	"2009/08"	12	Not Applicable	Not Applicable	0.0%
	"Mesa County, CO"	"08077"	"Nov., 2009"	"2009/11"	20	Not Applicable	Not Applicable	0.0%
	"Mesa County, CO"	"08077"	"Dec., 2009"	"2009/12"	15	Not Applicable	Not Applicable	0.0%
	"Pueblo County, CO"	"08101"	"Jan., 2009"	"2009/01"	17	Not Applicable	Not Applicable	0.0%
	"Pueblo County, CO"	"08101"	"Feb., 2009"	"2009/02"	16	Not Applicable	Not Applicable	0.0%
	"Pueblo County, CO"	"08101"	"Mar., 2009"	"2009/03"	24	Not Applicable	Not Applicable	0.0%
	"Pueblo County, CO"	"08101"	"Apr., 2009"	"2009/04"	18	Not Applicable	Not Applicable	0.0%
	"Pueblo County, CO"	"08101"	"May, 2009"	"2009/05"	15	Not Applicable	Not Applicable	0.0%
	"Pueblo County, CO"	"08101"	"Sep., 2009"	"2009/09"	16	Not Applicable	Not Applicable	0.0%
	"Pueblo County, CO"	"08101"	"Oct., 2009"	"2009/10"	19	Not Applicable	Not Applicable	0.0%
	"Pueblo County, CO"	"08101"	"Nov., 2009"	"2009/11"	16	Not Applicable	Not Applicable	0.0%
	"Pueblo County, CO"	"08101"	"Dec., 2009"	"2009/12"	22	Not Applicable	Not Applicable	0.0%
	"Weld County, CO"	"08123"	"Jan., 2009"	"2009/01"	13	Not Applicable	Not Applicable	0.0%
	"Weld County, CO"	"08123"	"Mar., 2009"	"2009/03"	11	Not Applicable	Not Applicable	0.0%
	"Weld County, CO"	"08123"	"Apr., 2009"	"2009/04"	13	Not Applicable	Not Applicable	0.0%
	"Weld County, CO"	"08123"	"May, 2009"	"2009/05"	17	Not Applicable	Not Applicable	0.0%
	"Weld County, CO"	"08123"	"Aug., 2009"	"2009/08"	13	Not Applicable	Not Applicable	0.0%
	"Weld County, CO"	"08123"	"Sep., 2009"	"2009/09"	10	Not Applicable	Not Applicable	0.0%
	"Weld County, CO"	"08123"	"Oct., 2009"	"2009/10"	12	Not Applicable	Not Applicable	0.0%
	"Weld County, CO"	"08123"	"Nov., 2009"	"2009/11"	10	Not Applicable	Not Applicable	0.0%
	"Weld County, CO"	"08123"	"Dec., 2009"	"2009/12"	13	Not Applicable	Not Applicable	0.0%
	"Fairfield County, CT"	"09001"	"Jan., 2009"	"2009/01"	64	Not Applicable	Not Applicable	0.0%
	"Fairfield County, CT"	"09001"	"Feb., 2009"	"2009/02"	53	Not Applicable	Not Applicable	0.0%
	"Fairfield County, CT"	"09001"	"Mar., 2009"	"2009/03"	56	Not Applicable	Not Applicable	0.0%
	"Fairfield County, CT"	"09001"	"Apr., 2009"	"2009/04"	48	Not Applicable	Not Applicable	0.0%
	"Fairfield County, CT"	"09001"	"May, 2009"	"2009/05"	44	Not Applicable	Not Applicable	0.0%
	"Fairfield County, CT"	"09001"	"Jun., 2009"	"2009/06"	36	Not Applicable	Not Applicable	0.0%
	"Fairfield County, CT"	"09001"	"Jul., 2009"	"2009/07"	57	Not Applicable	Not Applicable	0.0%
	"Fairfield County, CT"	"09001"	"Aug., 2009"	"2009/08"	62	Not Applicable	Not Applicable	0.0%
	"Fairfield County, CT"	"09001"	"Sep., 2009"	"2009/09"	28	Not Applicable	Not Applicable	0.0%
	"Fairfield County, CT"	"09001"	"Oct., 2009"	"2009/10"	45	Not Applicable	Not Applicable	0.0%
	"Fairfield County, CT"	"09001"	"Nov., 2009"	"2009/11"	69	Not Applicable	Not Applicable	0.0%
	"Fairfield County, CT"	"09001"	"Dec., 2009"	"2009/12"	60	Not Applicable	Not Applicable	0.0%
	"Hartford County, CT"	"09003"	"Jan., 2009"	"2009/01"	77	Not Applicable	Not Applicable	0.0%
	"Hartford County, CT"	"09003"	"Feb., 2009"	"2009/02"	59	Not Applicable	Not Applicable	0.0%
	"Hartford County, CT"	"09003"	"Mar., 2009"	"2009/03"	86	Not Applicable	Not Applicable	0.0%
	"Hartford County, CT"	"09003"	"Apr., 2009"	"2009/04"	71	Not Applicable	Not Applicable	0.0%
	"Hartford County, CT"	"09003"	"May, 2009"	"2009/05"	75	Not Applicable	Not Applicable	0.0%
	"Hartford County, CT"	"09003"	"Jun., 2009"	"2009/06"	59	Not Applicable	Not Applicable	0.0%
	"Hartford County, CT"	"09003"	"Jul., 2009"	"2009/07"	63	Not Applicable	Not Applicable	0.0%
	"Hartford County, CT"	"09003"	"Aug., 2009"	"2009/08"	46	Not Applicable	Not Applicable	0.0%
	"Hartford County, CT"	"09003"	"Sep., 2009"	"2009/09"	49	Not Applicable	Not Applicable	0.0%
	"Hartford County, CT"	"09003"	"Oct., 2009"	"2009/10"	72	Not Applicable	Not Applicable	0.0%
	"Hartford County, CT"	"09003"	"Nov., 2009"	"2009/11"	59	Not Applicable	Not Applicable	0.0%
	"Hartford County, CT"	"09003"	"Dec., 2009"	"2009/12"	59	Not Applicable	Not Applicable	0.0%
	"Litchfield County, CT"	"09005"	"Jan., 2009"	"2009/01"	11	Not Applicable	Not Applicable	0.0%
	"Litchfield County, CT"	"09005"	"Feb., 2009"	"2009/02"	15	Not Applicable	Not Applicable	0.0%
	"Litchfield County, CT"	"09005"	"Mar., 2009"	"2009/03"	25	Not Applicable	Not Applicable	0.0%
	"Litchfield County, CT"	"09005"	"Apr., 2009"	"2009/04"	24	Not Applicable	Not Applicable	0.0%
	"Litchfield County, CT"	"09005"	"Jun., 2009"	"2009/06"	15	Not Applicable	Not Applicable	0.0%
	"Litchfield County, CT"	"09005"	"Jul., 2009"	"2009/07"	18	Not Applicable	Not Applicable	0.0%
	"Litchfield County, CT"	"09005"	"Sep., 2009"	"2009/09"	12	Not Applicable	Not Applicable	0.0%
	"Litchfield County, CT"	"09005"	"Oct., 2009"	"2009/10"	12	Not Applicable	Not Applicable	0.0%
	"Litchfield County, CT"	"09005"	"Nov., 2009"	"2009/11"	10	Not Applicable	Not Applicable	0.0%
	"Litchfield County, CT"	"09005"	"Dec., 2009"	"2009/12"	16	Not Applicable	Not Applicable	0.0%
	"Middlesex County, CT"	"09007"	"Jan., 2009"	"2009/01"	14	Not Applicable	Not Applicable	0.0%
	"Middlesex County, CT"	"09007"	"Mar., 2009"	"2009/03"	19	Not Applicable	Not Applicable	0.0%
	"Middlesex County, CT"	"09007"	"Apr., 2009"	"2009/04"	10	Not Applicable	Not Applicable	0.0%
	"Middlesex County, CT"	"09007"	"May, 2009"	"2009/05"	10	Not Applicable	Not Applicable	0.0%
	"Middlesex County, CT"	"09007"	"Jun., 2009"	"2009/06"	15	Not Applicable	Not Applicable	0.0%
	"Middlesex County, CT"	"09007"	"Jul., 2009"	"2009/07"	11	Not Applicable	Not Applicable	0.0%
	"Middlesex County, CT"	"09007"	"Aug., 2009"	"2009/08"	11	Not Applicable	Not Applicable	0.0%
	"Middlesex County, CT"	"09007"	"Nov., 2009"	"2009/11"	17	Not Applicable	Not Applicable	0.0%
	"Middlesex County, CT"	"09007"	"Dec., 2009"	"2009/12"	13	Not Applicable	Not Applicable	0.0%
	"New Haven County, CT"	"09009"	"Jan., 2009"	"2009/01"	71	Not Applicable	Not Applicable	0.0%
	"New Haven County, CT"	"09009"	"Feb., 2009"	"2009/02"	62	Not Applicable	Not Applicable	0.0%
	"New Haven County, CT"	"09009"	"Mar., 2009"	"2009/03"	69	Not Applicable	Not Applicable	0.0%
	"New Haven County, CT"	"09009"	"Apr., 2009"	"2009/04"	62	Not Applicable	Not Applicable	0.0%
	"New Haven County, CT"	"09009"	"May, 2009"	"2009/05"	58	Not Applicable	Not Applicable	0.0%
	"New Haven County, CT"	"09009"	"Jun., 2009"	"2009/06"	60	Not Applicable	Not Applicable	0.0%
	"New Haven County, CT"	"09009"	"Jul., 2009"	"2009/07"	56	Not Applicable	Not Applicable	0.0%
	"New Haven County, CT"	"09009"	"Aug., 2009"	"2009/08"	46	Not Applicable	Not Applicable	0.0%
	"New Haven County, CT"	"09009"	"Sep., 2009"	"2009/09"	51	Not Applicable	Not Applicable	0.0%
	"New Haven County, CT"	"09009"	"Oct., 2009"	"2009/10"	63	Not Applicable	Not Applicable	0.0%
	"New Haven County, CT"	"09009"	"Nov., 2009"	"2009/11"	75	Not Applicable	Not Applicable	0.0%
	"New Haven County, CT"	"09009"	"Dec., 2009"	"2009/12"	65	Not Applicable	Not Applicable	0.0%
	"New London County, CT"	"09011"	"Jan., 2009"	"2009/01"	18	Not Applicable	Not Applicable	0.0%
	"New London County, CT"	"09011"	"Feb., 2009"	"2009/02"	22	Not Applicable	Not Applicable	0.0%
	"New London County, CT"	"09011"	"Mar., 2009"	"2009/03"	30	Not Applicable	Not Applicable	0.0%
	"New London County, CT"	"09011"	"Apr., 2009"	"2009/04"	22	Not Applicable	Not Applicable	0.0%
	"New London County, CT"	"09011"	"May, 2009"	"2009/05"	16	Not Applicable	Not Applicable	0.0%
	"New London County, CT"	"09011"	"Jun., 2009"	"2009/06"	24	Not Applicable	Not Applicable	0.0%
	"New London County, CT"	"09011"	"Jul., 2009"	"2009/07"	23	Not Applicable	Not Applicable	0.0%
	"New London County, CT"	"09011"	"Aug., 2009"	"2009/08"	24	Not Applicable	Not Applicable	0.0%
	"New London County, CT"	"09011"	"Sep., 2009"	"2009/09"	21	Not Applicable	Not Applicable	0.0%
	"New London County, CT"	"09011"	"Oct., 2009"	"2009/10"	22	Not Applicable	Not Applicable	0.0%
	"New London County, CT"	"09011"	"Nov., 2009"	"2009/11"	19	Not Applicable	Not Applicable	0.0%
	"New London County, CT"	"09011"	"Dec., 2009"	"2009/12"	16	Not Applicable	Not Applicable	0.0%
	"Tolland County, CT"	"09013"	"Feb., 2009"	"2009/02"	12	Not Applicable	Not Applicable	0.0%
	"Tolland County, CT"	"09013"	"Mar., 2009"	"2009/03"	13	Not Applicable	Not Applicable	0.0%
	"Tolland County, CT"	"09013"	"Jun., 2009"	"2009/06"	11	Not Applicable	Not Applicable	0.0%
	"Tolland County, CT"	"09013"	"Nov., 2009"	"2009/11"	10	Not Applicable	Not Applicable	0.0%
	"Windham County, CT"	"09015"	"Mar., 2009"	"2009/03"	16	Not Applicable	Not Applicable	0.0%
	"Windham County, CT"	"09015"	"Apr., 2009"	"2009/04"	15	Not Applicable	Not Applicable	0.0%
	"Windham County, CT"	"09015"	"May, 2009"	"2009/05"	18	Not Applicable	Not Applicable	0.0%
	"Windham County, CT"	"09015"	"Oct., 2009"	"2009/10"	13	Not Applicable	Not Applicable	0.0%
	"Windham County, CT"	"09015"	"Dec., 2009"	"2009/12"	10	Not Applicable	Not Applicable	0.0%
	"Kent County, DE"	"10001"	"Jan., 2009"	"2009/01"	12	Not Applicable	Not Applicable	0.0%
	"Kent County, DE"	"10001"	"Feb., 2009"	"2009/02"	15	Not Applicable	Not Applicable	0.0%
	"Kent County, DE"	"10001"	"Mar., 2009"	"2009/03"	17	Not Applicable	Not Applicable	0.0%
	"Kent County, DE"	"10001"	"Apr., 2009"	"2009/04"	16	Not Applicable	Not Applicable	0.0%
	"Kent County, DE"	"10001"	"May, 2009"	"2009/05"	11	Not Applicable	Not Applicable	0.0%
	"Kent County, DE"	"10001"	"Jun., 2009"	"2009/06"	18	Not Applicable	Not Applicable	0.0%
	"Kent County, DE"	"10001"	"Sep., 2009"	"2009/09"	10	Not Applicable	Not Applicable	0.0%
	"Kent County, DE"	"10001"	"Oct., 2009"	"2009/10"	15	Not Applicable	Not Applicable	0.0%
	"Kent County, DE"	"10001"	"Nov., 2009"	"2009/11"	10	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Jan., 2009"	"2009/01"	44	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Feb., 2009"	"2009/02"	21	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Mar., 2009"	"2009/03"	35	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Apr., 2009"	"2009/04"	29	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"May, 2009"	"2009/05"	32	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Jun., 2009"	"2009/06"	42	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Jul., 2009"	"2009/07"	33	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Aug., 2009"	"2009/08"	23	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Sep., 2009"	"2009/09"	24	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Oct., 2009"	"2009/10"	25	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Nov., 2009"	"2009/11"	32	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Dec., 2009"	"2009/12"	29	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Jan., 2009"	"2009/01"	25	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Feb., 2009"	"2009/02"	22	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Mar., 2009"	"2009/03"	10	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Apr., 2009"	"2009/04"	22	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"May, 2009"	"2009/05"	16	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Jun., 2009"	"2009/06"	11	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Jul., 2009"	"2009/07"	15	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Aug., 2009"	"2009/08"	13	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Sep., 2009"	"2009/09"	16	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Oct., 2009"	"2009/10"	22	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Nov., 2009"	"2009/11"	14	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Dec., 2009"	"2009/12"	16	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Jan., 2009"	"2009/01"	25	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Feb., 2009"	"2009/02"	22	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Mar., 2009"	"2009/03"	33	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Apr., 2009"	"2009/04"	26	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"May, 2009"	"2009/05"	17	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Jun., 2009"	"2009/06"	21	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Jul., 2009"	"2009/07"	23	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Aug., 2009"	"2009/08"	16	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Sep., 2009"	"2009/09"	17	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Oct., 2009"	"2009/10"	19	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Nov., 2009"	"2009/11"	24	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Dec., 2009"	"2009/12"	30	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Feb., 2009"	"2009/02"	11	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Mar., 2009"	"2009/03"	10	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Apr., 2009"	"2009/04"	16	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"May, 2009"	"2009/05"	12	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Jul., 2009"	"2009/07"	12	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Aug., 2009"	"2009/08"	11	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Sep., 2009"	"2009/09"	10	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Oct., 2009"	"2009/10"	21	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Nov., 2009"	"2009/11"	10	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Dec., 2009"	"2009/12"	15	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Jan., 2009"	"2009/01"	14	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Feb., 2009"	"2009/02"	11	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Mar., 2009"	"2009/03"	14	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Apr., 2009"	"2009/04"	15	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"May, 2009"	"2009/05"	16	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Jul., 2009"	"2009/07"	15	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Aug., 2009"	"2009/08"	11	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Sep., 2009"	"2009/09"	12	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Oct., 2009"	"2009/10"	13	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Nov., 2009"	"2009/11"	17	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Dec., 2009"	"2009/12"	17	Not Applicable	Not Applicable	0.0%
	"Brevard County, FL"	"12009"	"Jan., 2009"	"2009/01"	37	Not Applicable	Not Applicable	0.0%
