"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Bexar County, TX"	"48029"	"Aug., 2008"	"2008/08"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2008"	"2008/08"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2008"	"2008/08"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2008"	"2008/09"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2008"	"2008/09"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2008"	"2008/10"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2008"	"2008/10"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2008"	"2008/10"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Nov., 2008"	"2008/11"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Nov., 2008"	"2008/11"	"75-84 years"	"75-84"	24	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Nov., 2008"	"2008/11"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2008"	"2008/12"	"55-64 years"	"55-64"	12	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2008"	"2008/12"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2008"	"2008/12"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2008"	"2008/12"	"85+ years"	"85+"	35	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2009"	"2009/01"	"55-64 years"	"55-64"	10	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2009"	"2009/01"	"65-74 years"	"65-74"	26	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2009"	"2009/01"	"75-84 years"	"75-84"	30	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2009"	"2009/01"	"85+ years"	"85+"	42	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2009"	"2009/02"	"55-64 years"	"55-64"	10	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2009"	"2009/02"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2009"	"2009/02"	"75-84 years"	"75-84"	35	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2009"	"2009/02"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2009"	"2009/03"	"75-84 years"	"75-84"	25	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2009"	"2009/03"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Apr., 2009"	"2009/04"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Apr., 2009"	"2009/04"	"75-84 years"	"75-84"	33	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Apr., 2009"	"2009/04"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2009"	"2009/05"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2009"	"2009/05"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2009"	"2009/05"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jun., 2009"	"2009/06"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jun., 2009"	"2009/06"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jun., 2009"	"2009/06"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jul., 2009"	"2009/07"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jul., 2009"	"2009/07"	"75-84 years"	"75-84"	28	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jul., 2009"	"2009/07"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2009"	"2009/08"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2009"	"2009/08"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2009"	"2009/08"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2009"	"2009/09"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2009"	"2009/09"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2009"	"2009/09"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2009"	"2009/10"	"55-64 years"	"55-64"	12	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2009"	"2009/10"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2009"	"2009/10"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2009"	"2009/10"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Nov., 2009"	"2009/11"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Nov., 2009"	"2009/11"	"75-84 years"	"75-84"	29	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Nov., 2009"	"2009/11"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2009"	"2009/12"	"55-64 years"	"55-64"	10	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2009"	"2009/12"	"65-74 years"	"65-74"	22	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2009"	"2009/12"	"75-84 years"	"75-84"	33	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2009"	"2009/12"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2010"	"2010/01"	"55-64 years"	"55-64"	14	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2010"	"2010/01"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2010"	"2010/01"	"75-84 years"	"75-84"	34	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2010"	"2010/01"	"85+ years"	"85+"	27	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2010"	"2010/02"	"55-64 years"	"55-64"	14	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2010"	"2010/02"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2010"	"2010/02"	"75-84 years"	"75-84"	27	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2010"	"2010/02"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2010"	"2010/03"	"55-64 years"	"55-64"	14	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2010"	"2010/03"	"65-74 years"	"65-74"	18	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2010"	"2010/03"	"75-84 years"	"75-84"	28	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2010"	"2010/03"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Apr., 2010"	"2010/04"	"65-74 years"	"65-74"	20	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Apr., 2010"	"2010/04"	"75-84 years"	"75-84"	28	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Apr., 2010"	"2010/04"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2010"	"2010/05"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2010"	"2010/05"	"75-84 years"	"75-84"	27	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2010"	"2010/05"	"85+ years"	"85+"	30	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jun., 2010"	"2010/06"	"75-84 years"	"75-84"	23	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jun., 2010"	"2010/06"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jul., 2010"	"2010/07"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jul., 2010"	"2010/07"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jul., 2010"	"2010/07"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2010"	"2010/08"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2010"	"2010/08"	"75-84 years"	"75-84"	24	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2010"	"2010/08"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2010"	"2010/09"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2010"	"2010/09"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2010"	"2010/09"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2010"	"2010/10"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2010"	"2010/10"	"75-84 years"	"75-84"	29	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2010"	"2010/10"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Nov., 2010"	"2010/11"	"55-64 years"	"55-64"	11	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Nov., 2010"	"2010/11"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Nov., 2010"	"2010/11"	"75-84 years"	"75-84"	27	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Nov., 2010"	"2010/11"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2010"	"2010/12"	"55-64 years"	"55-64"	13	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2010"	"2010/12"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2010"	"2010/12"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2010"	"2010/12"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2011"	"2011/01"	"55-64 years"	"55-64"	14	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2011"	"2011/01"	"65-74 years"	"65-74"	24	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2011"	"2011/01"	"75-84 years"	"75-84"	34	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2011"	"2011/01"	"85+ years"	"85+"	35	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2011"	"2011/02"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2011"	"2011/02"	"75-84 years"	"75-84"	39	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2011"	"2011/02"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2011"	"2011/03"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2011"	"2011/03"	"75-84 years"	"75-84"	31	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2011"	"2011/03"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Apr., 2011"	"2011/04"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Apr., 2011"	"2011/04"	"75-84 years"	"75-84"	27	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Apr., 2011"	"2011/04"	"85+ years"	"85+"	35	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2011"	"2011/05"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2011"	"2011/05"	"75-84 years"	"75-84"	24	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2011"	"2011/05"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jun., 2011"	"2011/06"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jun., 2011"	"2011/06"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jun., 2011"	"2011/06"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jul., 2011"	"2011/07"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jul., 2011"	"2011/07"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jul., 2011"	"2011/07"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2011"	"2011/08"	"75-84 years"	"75-84"	24	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2011"	"2011/08"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2011"	"2011/09"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2011"	"2011/09"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2011"	"2011/10"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2011"	"2011/10"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2011"	"2011/10"	"85+ years"	"85+"	27	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Nov., 2011"	"2011/11"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Nov., 2011"	"2011/11"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2011"	"2011/12"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2011"	"2011/12"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2011"	"2011/12"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2012"	"2012/01"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2012"	"2012/01"	"75-84 years"	"75-84"	23	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2012"	"2012/01"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2012"	"2012/02"	"55-64 years"	"55-64"	11	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2012"	"2012/02"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2012"	"2012/02"	"75-84 years"	"75-84"	33	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2012"	"2012/02"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2012"	"2012/03"	"65-74 years"	"65-74"	30	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2012"	"2012/03"	"75-84 years"	"75-84"	27	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2012"	"2012/03"	"85+ years"	"85+"	27	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Apr., 2012"	"2012/04"	"65-74 years"	"65-74"	25	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Apr., 2012"	"2012/04"	"75-84 years"	"75-84"	28	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Apr., 2012"	"2012/04"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2012"	"2012/05"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2012"	"2012/05"	"75-84 years"	"75-84"	31	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2012"	"2012/05"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jun., 2012"	"2012/06"	"65-74 years"	"65-74"	18	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jun., 2012"	"2012/06"	"75-84 years"	"75-84"	25	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jun., 2012"	"2012/06"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jul., 2012"	"2012/07"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jul., 2012"	"2012/07"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jul., 2012"	"2012/07"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2012"	"2012/08"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2012"	"2012/08"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2012"	"2012/08"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2012"	"2012/09"	"65-74 years"	"65-74"	18	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2012"	"2012/09"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2012"	"2012/09"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2012"	"2012/10"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2012"	"2012/10"	"75-84 years"	"75-84"	27	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2012"	"2012/10"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Nov., 2012"	"2012/11"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Nov., 2012"	"2012/11"	"75-84 years"	"75-84"	27	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Nov., 2012"	"2012/11"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2012"	"2012/12"	"55-64 years"	"55-64"	14	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2012"	"2012/12"	"65-74 years"	"65-74"	18	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2012"	"2012/12"	"75-84 years"	"75-84"	26	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2012"	"2012/12"	"85+ years"	"85+"	36	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2013"	"2013/01"	"55-64 years"	"55-64"	13	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2013"	"2013/01"	"65-74 years"	"65-74"	21	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2013"	"2013/01"	"75-84 years"	"75-84"	40	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jan., 2013"	"2013/01"	"85+ years"	"85+"	50	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2013"	"2013/02"	"65-74 years"	"65-74"	19	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2013"	"2013/02"	"75-84 years"	"75-84"	23	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2013"	"2013/02"	"85+ years"	"85+"	44	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2013"	"2013/03"	"55-64 years"	"55-64"	10	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2013"	"2013/03"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2013"	"2013/03"	"75-84 years"	"75-84"	27	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2013"	"2013/03"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Apr., 2013"	"2013/04"	"65-74 years"	"65-74"	26	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Apr., 2013"	"2013/04"	"75-84 years"	"75-84"	27	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Apr., 2013"	"2013/04"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2013"	"2013/05"	"55-64 years"	"55-64"	10	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2013"	"2013/05"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2013"	"2013/05"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2013"	"2013/05"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jun., 2013"	"2013/06"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jun., 2013"	"2013/06"	"75-84 years"	"75-84"	25	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jun., 2013"	"2013/06"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jul., 2013"	"2013/07"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jul., 2013"	"2013/07"	"75-84 years"	"75-84"	29	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jul., 2013"	"2013/07"	"85+ years"	"85+"	27	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2013"	"2013/08"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2013"	"2013/08"	"75-84 years"	"75-84"	23	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2013"	"2013/08"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2013"	"2013/09"	"55-64 years"	"55-64"	11	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2013"	"2013/09"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2013"	"2013/09"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
