"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Hartford County, CT"	"09003"	"2006"	"2006"	"75-84 years"	"75-84"	2272	46758	4859.1
	"Hartford County, CT"	"09003"	"2006"	"2006"	"85+ years"	"85+"	2889	20546	14061.1
	"Hartford County, CT"	"09003"	"2007"	"2007"	"< 1 year"	"1"	93	10125	918.5
	"Hartford County, CT"	"09003"	"2007"	"2007"	"1-4 years"	"1-4"	16	41669	Unreliable
	"Hartford County, CT"	"09003"	"2007"	"2007"	"15-24 years"	"15-24"	87	116207	74.9
	"Hartford County, CT"	"09003"	"2007"	"2007"	"25-34 years"	"25-34"	95	104403	91.0
	"Hartford County, CT"	"09003"	"2007"	"2007"	"35-44 years"	"35-44"	195	128468	151.8
	"Hartford County, CT"	"09003"	"2007"	"2007"	"45-54 years"	"45-54"	499	138484	360.3
	"Hartford County, CT"	"09003"	"2007"	"2007"	"55-64 years"	"55-64"	713	102582	695.1
	"Hartford County, CT"	"09003"	"2007"	"2007"	"65-74 years"	"65-74"	1039	58607	1772.8
	"Hartford County, CT"	"09003"	"2007"	"2007"	"75-84 years"	"75-84"	2114	45789	4616.8
	"Hartford County, CT"	"09003"	"2007"	"2007"	"85+ years"	"85+"	2867	21238	13499.4
	"Hartford County, CT"	"09003"	"2008"	"2008"	"< 1 year"	"1"	54	9882	546.4
	"Hartford County, CT"	"09003"	"2008"	"2008"	"1-4 years"	"1-4"	10	41536	Unreliable
	"Hartford County, CT"	"09003"	"2008"	"2008"	"5-14 years"	"5-14"	10	116114	Unreliable
	"Hartford County, CT"	"09003"	"2008"	"2008"	"15-24 years"	"15-24"	84	116828	71.9
	"Hartford County, CT"	"09003"	"2008"	"2008"	"25-34 years"	"25-34"	83	106169	78.2
	"Hartford County, CT"	"09003"	"2008"	"2008"	"35-44 years"	"35-44"	180	125417	143.5
	"Hartford County, CT"	"09003"	"2008"	"2008"	"45-54 years"	"45-54"	458	139457	328.4
	"Hartford County, CT"	"09003"	"2008"	"2008"	"55-64 years"	"55-64"	783	104714	747.8
	"Hartford County, CT"	"09003"	"2008"	"2008"	"65-74 years"	"65-74"	1004	60898	1648.7
	"Hartford County, CT"	"09003"	"2008"	"2008"	"75-84 years"	"75-84"	2098	45122	4649.6
	"Hartford County, CT"	"09003"	"2008"	"2008"	"85+ years"	"85+"	2883	21754	13252.7
	"Hartford County, CT"	"09003"	"2009"	"2009"	"< 1 year"	"1"	65	9825	661.6
	"Hartford County, CT"	"09003"	"2009"	"2009"	"15-24 years"	"15-24"	64	117438	54.5
	"Hartford County, CT"	"09003"	"2009"	"2009"	"25-34 years"	"25-34"	112	108134	103.6
	"Hartford County, CT"	"09003"	"2009"	"2009"	"35-44 years"	"35-44"	212	121594	174.4
	"Hartford County, CT"	"09003"	"2009"	"2009"	"45-54 years"	"45-54"	502	140577	357.1
	"Hartford County, CT"	"09003"	"2009"	"2009"	"55-64 years"	"55-64"	777	108122	718.6
	"Hartford County, CT"	"09003"	"2009"	"2009"	"65-74 years"	"65-74"	1076	62559	1720.0
	"Hartford County, CT"	"09003"	"2009"	"2009"	"75-84 years"	"75-84"	1967	44138	4456.5
	"Hartford County, CT"	"09003"	"2009"	"2009"	"85+ years"	"85+"	2951	22425	13159.4
	"Hartford County, CT"	"09003"	"2010"	"2010"	"< 1 year"	"1"	56	9752	574.2
	"Hartford County, CT"	"09003"	"2010"	"2010"	"5-14 years"	"5-14"	13	115190	Unreliable
	"Hartford County, CT"	"09003"	"2010"	"2010"	"15-24 years"	"15-24"	72	117386	61.3
	"Hartford County, CT"	"09003"	"2010"	"2010"	"25-34 years"	"25-34"	97	109685	88.4
	"Hartford County, CT"	"09003"	"2010"	"2010"	"35-44 years"	"35-44"	194	118796	163.3
	"Hartford County, CT"	"09003"	"2010"	"2010"	"45-54 years"	"45-54"	473	141254	334.9
	"Hartford County, CT"	"09003"	"2010"	"2010"	"55-64 years"	"55-64"	746	110896	672.7
	"Hartford County, CT"	"09003"	"2010"	"2010"	"65-74 years"	"65-74"	1006	63753	1578.0
	"Hartford County, CT"	"09003"	"2010"	"2010"	"75-84 years"	"75-84"	1888	43629	4327.4
	"Hartford County, CT"	"09003"	"2010"	"2010"	"85+ years"	"85+"	3017	22737	13269.1
	"Hartford County, CT"	"09003"	"2011"	"2011"	"< 1 year"	"1"	66	9639	684.7
	"Hartford County, CT"	"09003"	"2011"	"2011"	"1-4 years"	"1-4"	13	40131	Unreliable
	"Hartford County, CT"	"09003"	"2011"	"2011"	"5-14 years"	"5-14"	11	113988	Unreliable
	"Hartford County, CT"	"09003"	"2011"	"2011"	"15-24 years"	"15-24"	71	117072	60.6
	"Hartford County, CT"	"09003"	"2011"	"2011"	"25-34 years"	"25-34"	94	111945	84.0
	"Hartford County, CT"	"09003"	"2011"	"2011"	"35-44 years"	"35-44"	161	115139	139.8
	"Hartford County, CT"	"09003"	"2011"	"2011"	"45-54 years"	"45-54"	506	140088	361.2
	"Hartford County, CT"	"09003"	"2011"	"2011"	"55-64 years"	"55-64"	801	114936	696.9
	"Hartford County, CT"	"09003"	"2011"	"2011"	"65-74 years"	"65-74"	1099	65601	1675.3
	"Hartford County, CT"	"09003"	"2011"	"2011"	"75-84 years"	"75-84"	1942	42837	4533.5
	"Hartford County, CT"	"09003"	"2011"	"2011"	"85+ years"	"85+"	3289	23329	14098.3
	"Hartford County, CT"	"09003"	"2012"	"2012"	"< 1 year"	"1"	65	9517	683.0
	"Hartford County, CT"	"09003"	"2012"	"2012"	"5-14 years"	"5-14"	15	112905	Unreliable
	"Hartford County, CT"	"09003"	"2012"	"2012"	"15-24 years"	"15-24"	69	117322	58.8
	"Hartford County, CT"	"09003"	"2012"	"2012"	"25-34 years"	"25-34"	93	114272	81.4
	"Hartford County, CT"	"09003"	"2012"	"2012"	"35-44 years"	"35-44"	177	113229	156.3
	"Hartford County, CT"	"09003"	"2012"	"2012"	"45-54 years"	"45-54"	465	138321	336.2
	"Hartford County, CT"	"09003"	"2012"	"2012"	"55-64 years"	"55-64"	779	116376	669.4
	"Hartford County, CT"	"09003"	"2012"	"2012"	"65-74 years"	"65-74"	1073	69689	1539.7
	"Hartford County, CT"	"09003"	"2012"	"2012"	"75-84 years"	"75-84"	1887	42397	4450.8
	"Hartford County, CT"	"09003"	"2012"	"2012"	"85+ years"	"85+"	3102	23325	13299.0
	"Hartford County, CT"	"09003"	"2013"	"2013"	"< 1 year"	"1"	35	9618	363.9
	"Hartford County, CT"	"09003"	"2013"	"2013"	"5-14 years"	"5-14"	12	111488	Unreliable
	"Hartford County, CT"	"09003"	"2013"	"2013"	"15-24 years"	"15-24"	69	118009	58.5
	"Hartford County, CT"	"09003"	"2013"	"2013"	"25-34 years"	"25-34"	116	116490	99.6
	"Hartford County, CT"	"09003"	"2013"	"2013"	"35-44 years"	"35-44"	162	111432	145.4
	"Hartford County, CT"	"09003"	"2013"	"2013"	"45-54 years"	"45-54"	463	135273	342.3
	"Hartford County, CT"	"09003"	"2013"	"2013"	"55-64 years"	"55-64"	816	118010	691.5
	"Hartford County, CT"	"09003"	"2013"	"2013"	"65-74 years"	"65-74"	1097	72872	1505.4
	"Hartford County, CT"	"09003"	"2013"	"2013"	"75-84 years"	"75-84"	1791	41803	4284.4
	"Hartford County, CT"	"09003"	"2013"	"2013"	"85+ years"	"85+"	3133	23593	13279.4
	"Hartford County, CT"	"09003"	"2014"	"2014"	"< 1 year"	"1"	61	9551	638.7
	"Hartford County, CT"	"09003"	"2014"	"2014"	"5-14 years"	"5-14"	11	109852	Unreliable
	"Hartford County, CT"	"09003"	"2014"	"2014"	"15-24 years"	"15-24"	61	118786	51.4
	"Hartford County, CT"	"09003"	"2014"	"2014"	"25-34 years"	"25-34"	119	116715	102.0
	"Hartford County, CT"	"09003"	"2014"	"2014"	"35-44 years"	"35-44"	163	110430	147.6
	"Hartford County, CT"	"09003"	"2014"	"2014"	"45-54 years"	"45-54"	450	132841	338.8
	"Hartford County, CT"	"09003"	"2014"	"2014"	"55-64 years"	"55-64"	814	120181	677.3
	"Hartford County, CT"	"09003"	"2014"	"2014"	"65-74 years"	"65-74"	1170	75074	1558.5
	"Hartford County, CT"	"09003"	"2014"	"2014"	"75-84 years"	"75-84"	1713	41448	4132.9
	"Hartford County, CT"	"09003"	"2014"	"2014"	"85+ years"	"85+"	3293	23769	13854.2
	"Hartford County, CT"	"09003"	"2015"	"2015"	"< 1 year"	"1"	58	9459	613.2
	"Hartford County, CT"	"09003"	"2015"	"2015"	"15-24 years"	"15-24"	59	118075	50.0
	"Hartford County, CT"	"09003"	"2015"	"2015"	"25-34 years"	"25-34"	131	116824	112.1
	"Hartford County, CT"	"09003"	"2015"	"2015"	"35-44 years"	"35-44"	179	109555	163.4
	"Hartford County, CT"	"09003"	"2015"	"2015"	"45-54 years"	"45-54"	464	130356	355.9
	"Hartford County, CT"	"09003"	"2015"	"2015"	"55-64 years"	"55-64"	863	121626	709.6
	"Hartford County, CT"	"09003"	"2015"	"2015"	"65-74 years"	"65-74"	1218	77621	1569.2
	"Hartford County, CT"	"09003"	"2015"	"2015"	"75-84 years"	"75-84"	1767	41282	4280.3
	"Hartford County, CT"	"09003"	"2015"	"2015"	"85+ years"	"85+"	3259	23670	13768.5
	"Hartford County, CT"	"09003"	"2016"	"2016"	"< 1 year"	"1"	61	9411	648.2
	"Hartford County, CT"	"09003"	"2016"	"2016"	"5-14 years"	"5-14"	12	106865	Unreliable
	"Hartford County, CT"	"09003"	"2016"	"2016"	"15-24 years"	"15-24"	65	117558	55.3
	"Hartford County, CT"	"09003"	"2016"	"2016"	"25-34 years"	"25-34"	133	117423	113.3
	"Hartford County, CT"	"09003"	"2016"	"2016"	"35-44 years"	"35-44"	183	108133	169.2
	"Hartford County, CT"	"09003"	"2016"	"2016"	"45-54 years"	"45-54"	456	127010	359.0
	"Hartford County, CT"	"09003"	"2016"	"2016"	"55-64 years"	"55-64"	845	122714	688.6
	"Hartford County, CT"	"09003"	"2016"	"2016"	"65-74 years"	"65-74"	1256	79891	1572.1
	"Hartford County, CT"	"09003"	"2016"	"2016"	"75-84 years"	"75-84"	1760	41442	4246.9
	"Hartford County, CT"	"09003"	"2016"	"2016"	"85+ years"	"85+"	3209	23425	13699.0
	"Hartford County, CT"	"09003"	"2017"	"2017"	"< 1 year"	"1"	41	9114	449.9
	"Hartford County, CT"	"09003"	"2017"	"2017"	"15-24 years"	"15-24"	74	117079	63.2
	"Hartford County, CT"	"09003"	"2017"	"2017"	"25-34 years"	"25-34"	162	117960	137.3
	"Hartford County, CT"	"09003"	"2017"	"2017"	"35-44 years"	"35-44"	203	108913	186.4
	"Hartford County, CT"	"09003"	"2017"	"2017"	"45-54 years"	"45-54"	463	123927	373.6
	"Hartford County, CT"	"09003"	"2017"	"2017"	"55-64 years"	"55-64"	859	123764	694.1
	"Hartford County, CT"	"09003"	"2017"	"2017"	"65-74 years"	"65-74"	1278	83146	1537.1
	"Hartford County, CT"	"09003"	"2017"	"2017"	"75-84 years"	"75-84"	1789	43159	4145.1
	"Hartford County, CT"	"09003"	"2017"	"2017"	"85+ years"	"85+"	3359	24122	13925.0
	"Litchfield County, CT"	"09005"	"1999"	"1999"	"< 1 year"	"1"	12	2027	Unreliable
	"Litchfield County, CT"	"09005"	"1999"	"1999"	"25-34 years"	"25-34"	15	21904	Unreliable
	"Litchfield County, CT"	"09005"	"1999"	"1999"	"35-44 years"	"35-44"	51	33079	154.2
	"Litchfield County, CT"	"09005"	"1999"	"1999"	"45-54 years"	"45-54"	96	28041	342.4
	"Litchfield County, CT"	"09005"	"1999"	"1999"	"55-64 years"	"55-64"	118	17535	672.9
	"Litchfield County, CT"	"09005"	"1999"	"1999"	"65-74 years"	"65-74"	254	12748	1992.5
	"Litchfield County, CT"	"09005"	"1999"	"1999"	"75-84 years"	"75-84"	540	9610	5619.1
	"Litchfield County, CT"	"09005"	"1999"	"1999"	"85+ years"	"85+"	542	3548	15276.2
	"Litchfield County, CT"	"09005"	"2000"	"2000"	"15-24 years"	"15-24"	15	17815	Unreliable
	"Litchfield County, CT"	"09005"	"2000"	"2000"	"25-34 years"	"25-34"	19	21178	Unreliable
	"Litchfield County, CT"	"09005"	"2000"	"2000"	"35-44 years"	"35-44"	42	33031	127.2
	"Litchfield County, CT"	"09005"	"2000"	"2000"	"45-54 years"	"45-54"	109	28825	378.1
	"Litchfield County, CT"	"09005"	"2000"	"2000"	"55-64 years"	"55-64"	138	18061	764.1
	"Litchfield County, CT"	"09005"	"2000"	"2000"	"65-74 years"	"65-74"	268	12677	2114.1
	"Litchfield County, CT"	"09005"	"2000"	"2000"	"75-84 years"	"75-84"	483	9630	5015.6
	"Litchfield County, CT"	"09005"	"2000"	"2000"	"85+ years"	"85+"	501	3634	13786.5
	"Litchfield County, CT"	"09005"	"2001"	"2001"	"< 1 year"	"1"	10	1964	Unreliable
	"Litchfield County, CT"	"09005"	"2001"	"2001"	"15-24 years"	"15-24"	21	18525	113.4
	"Litchfield County, CT"	"09005"	"2001"	"2001"	"25-34 years"	"25-34"	16	20065	Unreliable
	"Litchfield County, CT"	"09005"	"2001"	"2001"	"35-44 years"	"35-44"	46	32885	139.9
	"Litchfield County, CT"	"09005"	"2001"	"2001"	"45-54 years"	"45-54"	99	30137	328.5
	"Litchfield County, CT"	"09005"	"2001"	"2001"	"55-64 years"	"55-64"	135	18974	711.5
	"Litchfield County, CT"	"09005"	"2001"	"2001"	"65-74 years"	"65-74"	263	12672	2075.4
	"Litchfield County, CT"	"09005"	"2001"	"2001"	"75-84 years"	"75-84"	500	9819	5092.2
	"Litchfield County, CT"	"09005"	"2001"	"2001"	"85+ years"	"85+"	607	3781	16054.0
	"Litchfield County, CT"	"09005"	"2002"	"2002"	"< 1 year"	"1"	10	1908	Unreliable
	"Litchfield County, CT"	"09005"	"2002"	"2002"	"25-34 years"	"25-34"	20	19581	102.1
	"Litchfield County, CT"	"09005"	"2002"	"2002"	"35-44 years"	"35-44"	54	32354	166.9
	"Litchfield County, CT"	"09005"	"2002"	"2002"	"45-54 years"	"45-54"	107	30580	349.9
	"Litchfield County, CT"	"09005"	"2002"	"2002"	"55-64 years"	"55-64"	150	20664	725.9
	"Litchfield County, CT"	"09005"	"2002"	"2002"	"65-74 years"	"65-74"	231	12743	1812.8
	"Litchfield County, CT"	"09005"	"2002"	"2002"	"75-84 years"	"75-84"	487	9881	4928.7
	"Litchfield County, CT"	"09005"	"2002"	"2002"	"85+ years"	"85+"	620	3818	16238.9
	"Litchfield County, CT"	"09005"	"2003"	"2003"	"15-24 years"	"15-24"	10	19860	Unreliable
	"Litchfield County, CT"	"09005"	"2003"	"2003"	"25-34 years"	"25-34"	13	18899	Unreliable
	"Litchfield County, CT"	"09005"	"2003"	"2003"	"35-44 years"	"35-44"	37	31824	116.3
	"Litchfield County, CT"	"09005"	"2003"	"2003"	"45-54 years"	"45-54"	111	31439	353.1
	"Litchfield County, CT"	"09005"	"2003"	"2003"	"55-64 years"	"55-64"	154	21849	704.8
	"Litchfield County, CT"	"09005"	"2003"	"2003"	"65-74 years"	"65-74"	257	12837	2002.0
	"Litchfield County, CT"	"09005"	"2003"	"2003"	"75-84 years"	"75-84"	464	9901	4686.4
	"Litchfield County, CT"	"09005"	"2003"	"2003"	"85+ years"	"85+"	585	4019	14555.9
	"Litchfield County, CT"	"09005"	"2004"	"2004"	"15-24 years"	"15-24"	14	20461	Unreliable
	"Litchfield County, CT"	"09005"	"2004"	"2004"	"25-34 years"	"25-34"	20	18453	108.4
	"Litchfield County, CT"	"09005"	"2004"	"2004"	"35-44 years"	"35-44"	43	31156	138.0
	"Litchfield County, CT"	"09005"	"2004"	"2004"	"45-54 years"	"45-54"	121	32150	376.4
	"Litchfield County, CT"	"09005"	"2004"	"2004"	"55-64 years"	"55-64"	166	22964	722.9
	"Litchfield County, CT"	"09005"	"2004"	"2004"	"65-74 years"	"65-74"	241	13024	1850.4
	"Litchfield County, CT"	"09005"	"2004"	"2004"	"75-84 years"	"75-84"	455	9901	4595.5
	"Litchfield County, CT"	"09005"	"2004"	"2004"	"85+ years"	"85+"	579	4135	14002.4
	"Litchfield County, CT"	"09005"	"2005"	"2005"	"15-24 years"	"15-24"	13	21138	Unreliable
	"Litchfield County, CT"	"09005"	"2005"	"2005"	"25-34 years"	"25-34"	20	17636	113.4
	"Litchfield County, CT"	"09005"	"2005"	"2005"	"35-44 years"	"35-44"	51	30623	166.5
	"Litchfield County, CT"	"09005"	"2005"	"2005"	"45-54 years"	"45-54"	93	32904	282.6
	"Litchfield County, CT"	"09005"	"2005"	"2005"	"55-64 years"	"55-64"	137	23858	574.2
	"Litchfield County, CT"	"09005"	"2005"	"2005"	"65-74 years"	"65-74"	255	13102	1946.3
	"Litchfield County, CT"	"09005"	"2005"	"2005"	"75-84 years"	"75-84"	459	9857	4656.6
	"Litchfield County, CT"	"09005"	"2005"	"2005"	"85+ years"	"85+"	698	4218	16548.1
	"Litchfield County, CT"	"09005"	"2006"	"2006"	"15-24 years"	"15-24"	15	21365	Unreliable
	"Litchfield County, CT"	"09005"	"2006"	"2006"	"25-34 years"	"25-34"	18	17130	Unreliable
	"Litchfield County, CT"	"09005"	"2006"	"2006"	"35-44 years"	"35-44"	41	30139	136.0
	"Litchfield County, CT"	"09005"	"2006"	"2006"	"45-54 years"	"45-54"	95	33569	283.0
	"Litchfield County, CT"	"09005"	"2006"	"2006"	"55-64 years"	"55-64"	171	24769	690.4
	"Litchfield County, CT"	"09005"	"2006"	"2006"	"65-74 years"	"65-74"	243	13298	1827.3
	"Litchfield County, CT"	"09005"	"2006"	"2006"	"75-84 years"	"75-84"	486	9856	4931.0
	"Litchfield County, CT"	"09005"	"2006"	"2006"	"85+ years"	"85+"	655	4350	15057.5
	"Litchfield County, CT"	"09005"	"2007"	"2007"	"15-24 years"	"15-24"	19	21416	Unreliable
	"Litchfield County, CT"	"09005"	"2007"	"2007"	"25-34 years"	"25-34"	18	16952	Unreliable
	"Litchfield County, CT"	"09005"	"2007"	"2007"	"35-44 years"	"35-44"	41	29186	140.5
	"Litchfield County, CT"	"09005"	"2007"	"2007"	"45-54 years"	"45-54"	104	34013	305.8
	"Litchfield County, CT"	"09005"	"2007"	"2007"	"55-64 years"	"55-64"	167	25650	651.1
	"Litchfield County, CT"	"09005"	"2007"	"2007"	"65-74 years"	"65-74"	222	13842	1603.8
	"Litchfield County, CT"	"09005"	"2007"	"2007"	"75-84 years"	"75-84"	462	9839	4695.6
	"Litchfield County, CT"	"09005"	"2007"	"2007"	"85+ years"	"85+"	571	4444	12848.8
	"Litchfield County, CT"	"09005"	"2008"	"2008"	"< 1 year"	"1"	12	1711	Unreliable
	"Litchfield County, CT"	"09005"	"2008"	"2008"	"15-24 years"	"15-24"	14	21335	Unreliable
	"Litchfield County, CT"	"09005"	"2008"	"2008"	"25-34 years"	"25-34"	17	17099	Unreliable
	"Litchfield County, CT"	"09005"	"2008"	"2008"	"35-44 years"	"35-44"	42	28173	149.1
	"Litchfield County, CT"	"09005"	"2008"	"2008"	"45-54 years"	"45-54"	78	34335	227.2
	"Litchfield County, CT"	"09005"	"2008"	"2008"	"55-64 years"	"55-64"	172	26294	654.1
	"Litchfield County, CT"	"09005"	"2008"	"2008"	"65-74 years"	"65-74"	222	14684	1511.8
	"Litchfield County, CT"	"09005"	"2008"	"2008"	"75-84 years"	"75-84"	414	9749	4246.6
	"Litchfield County, CT"	"09005"	"2008"	"2008"	"85+ years"	"85+"	670	4640	14439.7
	"Litchfield County, CT"	"09005"	"2009"	"2009"	"15-24 years"	"15-24"	14	21173	Unreliable
	"Litchfield County, CT"	"09005"	"2009"	"2009"	"25-34 years"	"25-34"	21	17331	121.2
	"Litchfield County, CT"	"09005"	"2009"	"2009"	"35-44 years"	"35-44"	40	26604	150.4
	"Litchfield County, CT"	"09005"	"2009"	"2009"	"45-54 years"	"45-54"	80	34553	231.5
	"Litchfield County, CT"	"09005"	"2009"	"2009"	"55-64 years"	"55-64"	155	27391	565.9
	"Litchfield County, CT"	"09005"	"2009"	"2009"	"65-74 years"	"65-74"	267	15429	1730.5
	"Litchfield County, CT"	"09005"	"2009"	"2009"	"75-84 years"	"75-84"	458	9611	4765.4
	"Litchfield County, CT"	"09005"	"2009"	"2009"	"85+ years"	"85+"	649	4763	13625.9
	"Litchfield County, CT"	"09005"	"2010"	"2010"	"15-24 years"	"15-24"	15	21005	Unreliable
	"Litchfield County, CT"	"09005"	"2010"	"2010"	"25-34 years"	"25-34"	14	17549	Unreliable
	"Litchfield County, CT"	"09005"	"2010"	"2010"	"35-44 years"	"35-44"	42	25454	165.0
	"Litchfield County, CT"	"09005"	"2010"	"2010"	"45-54 years"	"45-54"	100	34541	289.5
	"Litchfield County, CT"	"09005"	"2010"	"2010"	"55-64 years"	"55-64"	178	28321	628.5
	"Litchfield County, CT"	"09005"	"2010"	"2010"	"65-74 years"	"65-74"	230	15944	1442.5
	"Litchfield County, CT"	"09005"	"2010"	"2010"	"75-84 years"	"75-84"	424	9558	4436.1
	"Litchfield County, CT"	"09005"	"2010"	"2010"	"85+ years"	"85+"	668	4840	13801.7
	"Litchfield County, CT"	"09005"	"2011"	"2011"	"25-34 years"	"25-34"	18	17751	Unreliable
	"Litchfield County, CT"	"09005"	"2011"	"2011"	"35-44 years"	"35-44"	26	23982	108.4
	"Litchfield County, CT"	"09005"	"2011"	"2011"	"45-54 years"	"45-54"	102	33968	300.3
	"Litchfield County, CT"	"09005"	"2011"	"2011"	"55-64 years"	"55-64"	179	29371	609.4
	"Litchfield County, CT"	"09005"	"2011"	"2011"	"65-74 years"	"65-74"	254	16538	1535.9
	"Litchfield County, CT"	"09005"	"2011"	"2011"	"75-84 years"	"75-84"	415	9522	4358.3
	"Litchfield County, CT"	"09005"	"2011"	"2011"	"85+ years"	"85+"	691	4932	14010.5
	"Litchfield County, CT"	"09005"	"2012"	"2012"	"< 1 year"	"1"	13	1456	Unreliable
	"Litchfield County, CT"	"09005"	"2012"	"2012"	"15-24 years"	"15-24"	12	21212	Unreliable
	"Litchfield County, CT"	"09005"	"2012"	"2012"	"25-34 years"	"25-34"	18	17920	Unreliable
	"Litchfield County, CT"	"09005"	"2012"	"2012"	"35-44 years"	"35-44"	34	22750	149.5
	"Litchfield County, CT"	"09005"	"2012"	"2012"	"45-54 years"	"45-54"	115	33177	346.6
	"Litchfield County, CT"	"09005"	"2012"	"2012"	"55-64 years"	"55-64"	189	29584	638.9
	"Litchfield County, CT"	"09005"	"2012"	"2012"	"65-74 years"	"65-74"	245	17989	1361.9
	"Litchfield County, CT"	"09005"	"2012"	"2012"	"75-84 years"	"75-84"	435	9493	4582.3
	"Litchfield County, CT"	"09005"	"2012"	"2012"	"85+ years"	"85+"	693	4974	13932.4
	"Litchfield County, CT"	"09005"	"2013"	"2013"	"15-24 years"	"15-24"	18	21360	Unreliable
	"Litchfield County, CT"	"09005"	"2013"	"2013"	"25-34 years"	"25-34"	23	18217	126.3
	"Litchfield County, CT"	"09005"	"2013"	"2013"	"35-44 years"	"35-44"	36	21785	165.3
	"Litchfield County, CT"	"09005"	"2013"	"2013"	"45-54 years"	"45-54"	103	32134	320.5
	"Litchfield County, CT"	"09005"	"2013"	"2013"	"55-64 years"	"55-64"	205	30341	675.7
	"Litchfield County, CT"	"09005"	"2013"	"2013"	"65-74 years"	"65-74"	299	18872	1584.4
	"Litchfield County, CT"	"09005"	"2013"	"2013"	"75-84 years"	"75-84"	409	9535	4289.5
	"Litchfield County, CT"	"09005"	"2013"	"2013"	"85+ years"	"85+"	751	4950	15171.7
	"Litchfield County, CT"	"09005"	"2014"	"2014"	"15-24 years"	"15-24"	14	21387	Unreliable
	"Litchfield County, CT"	"09005"	"2014"	"2014"	"25-34 years"	"25-34"	22	18156	121.2
	"Litchfield County, CT"	"09005"	"2014"	"2014"	"35-44 years"	"35-44"	29	20724	139.9
	"Litchfield County, CT"	"09005"	"2014"	"2014"	"45-54 years"	"45-54"	122	31224	390.7
	"Litchfield County, CT"	"09005"	"2014"	"2014"	"55-64 years"	"55-64"	186	30827	603.4
	"Litchfield County, CT"	"09005"	"2014"	"2014"	"65-74 years"	"65-74"	270	19642	1374.6
	"Litchfield County, CT"	"09005"	"2014"	"2014"	"75-84 years"	"75-84"	411	9544	4306.4
	"Litchfield County, CT"	"09005"	"2014"	"2014"	"85+ years"	"85+"	710	4944	14360.8
	"Litchfield County, CT"	"09005"	"2015"	"2015"	"15-24 years"	"15-24"	14	21298	Unreliable
	"Litchfield County, CT"	"09005"	"2015"	"2015"	"25-34 years"	"25-34"	31	18239	170.0
	"Litchfield County, CT"	"09005"	"2015"	"2015"	"35-44 years"	"35-44"	37	19831	186.6
	"Litchfield County, CT"	"09005"	"2015"	"2015"	"45-54 years"	"45-54"	87	30392	286.3
	"Litchfield County, CT"	"09005"	"2015"	"2015"	"55-64 years"	"55-64"	226	31177	724.9
	"Litchfield County, CT"	"09005"	"2015"	"2015"	"65-74 years"	"65-74"	279	20317	1373.2
	"Litchfield County, CT"	"09005"	"2015"	"2015"	"75-84 years"	"75-84"	385	9658	3986.3
	"Litchfield County, CT"	"09005"	"2015"	"2015"	"85+ years"	"85+"	710	4974	14274.2
	"Litchfield County, CT"	"09005"	"2016"	"2016"	"15-24 years"	"15-24"	11	20928	Unreliable
	"Litchfield County, CT"	"09005"	"2016"	"2016"	"25-34 years"	"25-34"	27	18468	146.2
	"Litchfield County, CT"	"09005"	"2016"	"2016"	"35-44 years"	"35-44"	30	19193	156.3
	"Litchfield County, CT"	"09005"	"2016"	"2016"	"45-54 years"	"45-54"	82	29390	279.0
	"Litchfield County, CT"	"09005"	"2016"	"2016"	"55-64 years"	"55-64"	201	31528	637.5
	"Litchfield County, CT"	"09005"	"2016"	"2016"	"65-74 years"	"65-74"	282	21159	1332.8
	"Litchfield County, CT"	"09005"	"2016"	"2016"	"75-84 years"	"75-84"	410	9849	4162.9
	"Litchfield County, CT"	"09005"	"2016"	"2016"	"85+ years"	"85+"	758	4997	15169.1
	"Litchfield County, CT"	"09005"	"2017"	"2017"	"15-24 years"	"15-24"	14	20907	Unreliable
	"Litchfield County, CT"	"09005"	"2017"	"2017"	"25-34 years"	"25-34"	33	18505	178.3
	"Litchfield County, CT"	"09005"	"2017"	"2017"	"35-44 years"	"35-44"	33	18981	173.9
	"Litchfield County, CT"	"09005"	"2017"	"2017"	"45-54 years"	"45-54"	101	28213	358.0
	"Litchfield County, CT"	"09005"	"2017"	"2017"	"55-64 years"	"55-64"	204	31486	647.9
	"Litchfield County, CT"	"09005"	"2017"	"2017"	"65-74 years"	"65-74"	298	21995	1354.9
	"Litchfield County, CT"	"09005"	"2017"	"2017"	"75-84 years"	"75-84"	387	10403	3720.1
	"Litchfield County, CT"	"09005"	"2017"	"2017"	"85+ years"	"85+"	768	5091	15085.4
	"Middlesex County, CT"	"09007"	"1999"	"1999"	"15-24 years"	"15-24"	12	16871	Unreliable
	"Middlesex County, CT"	"09007"	"1999"	"1999"	"25-34 years"	"25-34"	10	20905	Unreliable
	"Middlesex County, CT"	"09007"	"1999"	"1999"	"35-44 years"	"35-44"	34	27644	123.0
	"Middlesex County, CT"	"09007"	"1999"	"1999"	"45-54 years"	"45-54"	71	22875	310.4
	"Middlesex County, CT"	"09007"	"1999"	"1999"	"55-64 years"	"55-64"	100	14267	700.9
	"Middlesex County, CT"	"09007"	"1999"	"1999"	"65-74 years"	"65-74"	228	10391	2194.2
	"Middlesex County, CT"	"09007"	"1999"	"1999"	"75-84 years"	"75-84"	420	7557	5557.8
