"Notes"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Escambia County, FL"	"12033"	"Sep., 2000"	"2000/09"	20	Not Applicable	Not Applicable	0.0%
	"Escambia County, FL"	"12033"	"Oct., 2000"	"2000/10"	23	Not Applicable	Not Applicable	0.0%
	"Escambia County, FL"	"12033"	"Nov., 2000"	"2000/11"	17	Not Applicable	Not Applicable	0.0%
	"Escambia County, FL"	"12033"	"Dec., 2000"	"2000/12"	29	Not Applicable	Not Applicable	0.0%
	"Flagler County, FL"	"12035"	"Apr., 2000"	"2000/04"	12	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Jan., 2000"	"2000/01"	32	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Feb., 2000"	"2000/02"	24	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Mar., 2000"	"2000/03"	20	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Apr., 2000"	"2000/04"	15	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"May, 2000"	"2000/05"	17	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Oct., 2000"	"2000/10"	13	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Dec., 2000"	"2000/12"	20	Not Applicable	Not Applicable	0.0%
	"Highlands County, FL"	"12055"	"Jan., 2000"	"2000/01"	23	Not Applicable	Not Applicable	0.0%
	"Highlands County, FL"	"12055"	"Feb., 2000"	"2000/02"	10	Not Applicable	Not Applicable	0.0%
	"Highlands County, FL"	"12055"	"Jul., 2000"	"2000/07"	14	Not Applicable	Not Applicable	0.0%
	"Highlands County, FL"	"12055"	"Oct., 2000"	"2000/10"	11	Not Applicable	Not Applicable	0.0%
	"Highlands County, FL"	"12055"	"Nov., 2000"	"2000/11"	13	Not Applicable	Not Applicable	0.0%
	"Highlands County, FL"	"12055"	"Dec., 2000"	"2000/12"	13	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Jan., 2000"	"2000/01"	110	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Feb., 2000"	"2000/02"	62	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Mar., 2000"	"2000/03"	64	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Apr., 2000"	"2000/04"	53	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"May, 2000"	"2000/05"	50	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Jun., 2000"	"2000/06"	58	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Jul., 2000"	"2000/07"	54	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Aug., 2000"	"2000/08"	44	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Sep., 2000"	"2000/09"	41	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Oct., 2000"	"2000/10"	56	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Nov., 2000"	"2000/11"	72	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Dec., 2000"	"2000/12"	76	Not Applicable	Not Applicable	0.0%
	"Indian River County, FL"	"12061"	"Jan., 2000"	"2000/01"	10	Not Applicable	Not Applicable	0.0%
	"Indian River County, FL"	"12061"	"Feb., 2000"	"2000/02"	14	Not Applicable	Not Applicable	0.0%
	"Indian River County, FL"	"12061"	"Mar., 2000"	"2000/03"	10	Not Applicable	Not Applicable	0.0%
	"Indian River County, FL"	"12061"	"Jul., 2000"	"2000/07"	10	Not Applicable	Not Applicable	0.0%
	"Indian River County, FL"	"12061"	"Sep., 2000"	"2000/09"	10	Not Applicable	Not Applicable	0.0%
	"Indian River County, FL"	"12061"	"Oct., 2000"	"2000/10"	14	Not Applicable	Not Applicable	0.0%
	"Indian River County, FL"	"12061"	"Nov., 2000"	"2000/11"	13	Not Applicable	Not Applicable	0.0%
	"Indian River County, FL"	"12061"	"Dec., 2000"	"2000/12"	12	Not Applicable	Not Applicable	0.0%
	"Jackson County, FL"	"12063"	"Jan., 2000"	"2000/01"	11	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Jan., 2000"	"2000/01"	34	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Feb., 2000"	"2000/02"	17	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Mar., 2000"	"2000/03"	19	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Apr., 2000"	"2000/04"	22	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"May, 2000"	"2000/05"	22	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Jun., 2000"	"2000/06"	19	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Jul., 2000"	"2000/07"	13	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Aug., 2000"	"2000/08"	17	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Sep., 2000"	"2000/09"	15	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Oct., 2000"	"2000/10"	16	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Nov., 2000"	"2000/11"	22	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Dec., 2000"	"2000/12"	20	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Jan., 2000"	"2000/01"	53	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Feb., 2000"	"2000/02"	44	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Mar., 2000"	"2000/03"	44	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Apr., 2000"	"2000/04"	38	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"May, 2000"	"2000/05"	33	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Jun., 2000"	"2000/06"	35	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Jul., 2000"	"2000/07"	26	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Aug., 2000"	"2000/08"	33	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Sep., 2000"	"2000/09"	28	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Oct., 2000"	"2000/10"	36	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Nov., 2000"	"2000/11"	36	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Dec., 2000"	"2000/12"	41	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Jan., 2000"	"2000/01"	20	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Feb., 2000"	"2000/02"	15	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Mar., 2000"	"2000/03"	13	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Apr., 2000"	"2000/04"	16	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Jul., 2000"	"2000/07"	10	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Oct., 2000"	"2000/10"	11	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Nov., 2000"	"2000/11"	15	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Dec., 2000"	"2000/12"	14	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Jan., 2000"	"2000/01"	55	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Feb., 2000"	"2000/02"	26	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Mar., 2000"	"2000/03"	23	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Apr., 2000"	"2000/04"	18	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"May, 2000"	"2000/05"	31	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Jun., 2000"	"2000/06"	22	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Jul., 2000"	"2000/07"	22	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Aug., 2000"	"2000/08"	16	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Sep., 2000"	"2000/09"	29	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Oct., 2000"	"2000/10"	17	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Nov., 2000"	"2000/11"	21	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Dec., 2000"	"2000/12"	36	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Jan., 2000"	"2000/01"	53	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Feb., 2000"	"2000/02"	38	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Mar., 2000"	"2000/03"	28	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Apr., 2000"	"2000/04"	31	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"May, 2000"	"2000/05"	24	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Jun., 2000"	"2000/06"	27	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Jul., 2000"	"2000/07"	26	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Aug., 2000"	"2000/08"	30	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Sep., 2000"	"2000/09"	20	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Oct., 2000"	"2000/10"	20	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Nov., 2000"	"2000/11"	23	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Dec., 2000"	"2000/12"	24	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Jan., 2000"	"2000/01"	15	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Feb., 2000"	"2000/02"	10	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"May, 2000"	"2000/05"	14	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Jun., 2000"	"2000/06"	10	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Aug., 2000"	"2000/08"	14	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Oct., 2000"	"2000/10"	11	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Nov., 2000"	"2000/11"	12	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Dec., 2000"	"2000/12"	17	Not Applicable	Not Applicable	0.0%
	"Miami-Dade County, FL"	"12086"	"Jan., 2000"	"2000/01"	164	Not Applicable	Not Applicable	0.1%
	"Miami-Dade County, FL"	"12086"	"Feb., 2000"	"2000/02"	137	Not Applicable	Not Applicable	0.1%
	"Miami-Dade County, FL"	"12086"	"Mar., 2000"	"2000/03"	117	Not Applicable	Not Applicable	0.1%
	"Miami-Dade County, FL"	"12086"	"Apr., 2000"	"2000/04"	98	Not Applicable	Not Applicable	0.0%
	"Miami-Dade County, FL"	"12086"	"May, 2000"	"2000/05"	112	Not Applicable	Not Applicable	0.0%
	"Miami-Dade County, FL"	"12086"	"Jun., 2000"	"2000/06"	102	Not Applicable	Not Applicable	0.0%
	"Miami-Dade County, FL"	"12086"	"Jul., 2000"	"2000/07"	111	Not Applicable	Not Applicable	0.0%
	"Miami-Dade County, FL"	"12086"	"Aug., 2000"	"2000/08"	94	Not Applicable	Not Applicable	0.0%
	"Miami-Dade County, FL"	"12086"	"Sep., 2000"	"2000/09"	126	Not Applicable	Not Applicable	0.1%
	"Miami-Dade County, FL"	"12086"	"Oct., 2000"	"2000/10"	99	Not Applicable	Not Applicable	0.0%
	"Miami-Dade County, FL"	"12086"	"Nov., 2000"	"2000/11"	119	Not Applicable	Not Applicable	0.1%
	"Miami-Dade County, FL"	"12086"	"Dec., 2000"	"2000/12"	132	Not Applicable	Not Applicable	0.1%
	"Nassau County, FL"	"12089"	"Jan., 2000"	"2000/01"	13	Not Applicable	Not Applicable	0.0%
	"Nassau County, FL"	"12089"	"Mar., 2000"	"2000/03"	11	Not Applicable	Not Applicable	0.0%
	"Okaloosa County, FL"	"12091"	"Jan., 2000"	"2000/01"	21	Not Applicable	Not Applicable	0.0%
	"Okaloosa County, FL"	"12091"	"Feb., 2000"	"2000/02"	15	Not Applicable	Not Applicable	0.0%
	"Okaloosa County, FL"	"12091"	"Apr., 2000"	"2000/04"	10	Not Applicable	Not Applicable	0.0%
	"Okaloosa County, FL"	"12091"	"May, 2000"	"2000/05"	10	Not Applicable	Not Applicable	0.0%
	"Okaloosa County, FL"	"12091"	"Sep., 2000"	"2000/09"	17	Not Applicable	Not Applicable	0.0%
	"Okaloosa County, FL"	"12091"	"Oct., 2000"	"2000/10"	13	Not Applicable	Not Applicable	0.0%
	"Okaloosa County, FL"	"12091"	"Nov., 2000"	"2000/11"	13	Not Applicable	Not Applicable	0.0%
	"Okaloosa County, FL"	"12091"	"Dec., 2000"	"2000/12"	10	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Jan., 2000"	"2000/01"	73	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Feb., 2000"	"2000/02"	63	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Mar., 2000"	"2000/03"	56	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Apr., 2000"	"2000/04"	49	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"May, 2000"	"2000/05"	47	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Jun., 2000"	"2000/06"	43	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Jul., 2000"	"2000/07"	39	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Aug., 2000"	"2000/08"	41	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Sep., 2000"	"2000/09"	43	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Oct., 2000"	"2000/10"	40	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Nov., 2000"	"2000/11"	49	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Dec., 2000"	"2000/12"	48	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"Jan., 2000"	"2000/01"	21	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"Feb., 2000"	"2000/02"	16	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"Mar., 2000"	"2000/03"	11	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"Apr., 2000"	"2000/04"	14	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"May, 2000"	"2000/05"	15	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"Jun., 2000"	"2000/06"	14	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"Jul., 2000"	"2000/07"	10	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"Nov., 2000"	"2000/11"	10	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"Dec., 2000"	"2000/12"	15	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Jan., 2000"	"2000/01"	100	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Feb., 2000"	"2000/02"	102	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Mar., 2000"	"2000/03"	77	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Apr., 2000"	"2000/04"	88	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"May, 2000"	"2000/05"	83	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Jun., 2000"	"2000/06"	64	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Jul., 2000"	"2000/07"	69	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Aug., 2000"	"2000/08"	74	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Sep., 2000"	"2000/09"	59	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Oct., 2000"	"2000/10"	83	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Nov., 2000"	"2000/11"	81	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Dec., 2000"	"2000/12"	93	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Jan., 2000"	"2000/01"	71	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Feb., 2000"	"2000/02"	59	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Mar., 2000"	"2000/03"	54	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Apr., 2000"	"2000/04"	52	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"May, 2000"	"2000/05"	46	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Jun., 2000"	"2000/06"	32	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Jul., 2000"	"2000/07"	42	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Aug., 2000"	"2000/08"	34	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Sep., 2000"	"2000/09"	29	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Oct., 2000"	"2000/10"	44	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Nov., 2000"	"2000/11"	31	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Dec., 2000"	"2000/12"	54	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Jan., 2000"	"2000/01"	159	Not Applicable	Not Applicable	0.1%
	"Pinellas County, FL"	"12103"	"Feb., 2000"	"2000/02"	123	Not Applicable	Not Applicable	0.1%
	"Pinellas County, FL"	"12103"	"Mar., 2000"	"2000/03"	103	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Apr., 2000"	"2000/04"	106	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"May, 2000"	"2000/05"	82	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Jun., 2000"	"2000/06"	72	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Jul., 2000"	"2000/07"	89	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Aug., 2000"	"2000/08"	87	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Sep., 2000"	"2000/09"	61	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Oct., 2000"	"2000/10"	86	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Nov., 2000"	"2000/11"	94	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Dec., 2000"	"2000/12"	89	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Jan., 2000"	"2000/01"	58	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Feb., 2000"	"2000/02"	62	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Mar., 2000"	"2000/03"	40	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Apr., 2000"	"2000/04"	36	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"May, 2000"	"2000/05"	47	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Jun., 2000"	"2000/06"	34	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Jul., 2000"	"2000/07"	30	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Aug., 2000"	"2000/08"	26	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Sep., 2000"	"2000/09"	29	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Oct., 2000"	"2000/10"	27	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Nov., 2000"	"2000/11"	45	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Dec., 2000"	"2000/12"	46	Not Applicable	Not Applicable	0.0%
	"Putnam County, FL"	"12107"	"Jan., 2000"	"2000/01"	12	Not Applicable	Not Applicable	0.0%
	"St. Johns County, FL"	"12109"	"Jan., 2000"	"2000/01"	20	Not Applicable	Not Applicable	0.0%
	"St. Johns County, FL"	"12109"	"Feb., 2000"	"2000/02"	14	Not Applicable	Not Applicable	0.0%
	"St. Johns County, FL"	"12109"	"Mar., 2000"	"2000/03"	14	Not Applicable	Not Applicable	0.0%
	"St. Johns County, FL"	"12109"	"May, 2000"	"2000/05"	10	Not Applicable	Not Applicable	0.0%
	"St. Johns County, FL"	"12109"	"Jun., 2000"	"2000/06"	11	Not Applicable	Not Applicable	0.0%
	"St. Johns County, FL"	"12109"	"Aug., 2000"	"2000/08"	11	Not Applicable	Not Applicable	0.0%
	"St. Johns County, FL"	"12109"	"Sep., 2000"	"2000/09"	17	Not Applicable	Not Applicable	0.0%
	"St. Johns County, FL"	"12109"	"Dec., 2000"	"2000/12"	12	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Jan., 2000"	"2000/01"	18	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Feb., 2000"	"2000/02"	25	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Mar., 2000"	"2000/03"	13	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Apr., 2000"	"2000/04"	15	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"May, 2000"	"2000/05"	10	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Jun., 2000"	"2000/06"	14	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Jul., 2000"	"2000/07"	18	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Aug., 2000"	"2000/08"	13	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Sep., 2000"	"2000/09"	16	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Oct., 2000"	"2000/10"	19	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Nov., 2000"	"2000/11"	17	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Dec., 2000"	"2000/12"	19	Not Applicable	Not Applicable	0.0%
	"Santa Rosa County, FL"	"12113"	"Feb., 2000"	"2000/02"	10	Not Applicable	Not Applicable	0.0%
	"Santa Rosa County, FL"	"12113"	"Mar., 2000"	"2000/03"	10	Not Applicable	Not Applicable	0.0%
	"Santa Rosa County, FL"	"12113"	"Apr., 2000"	"2000/04"	10	Not Applicable	Not Applicable	0.0%
	"Santa Rosa County, FL"	"12113"	"Jun., 2000"	"2000/06"	13	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Jan., 2000"	"2000/01"	50	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Feb., 2000"	"2000/02"	44	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Mar., 2000"	"2000/03"	38	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Apr., 2000"	"2000/04"	42	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"May, 2000"	"2000/05"	45	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Jun., 2000"	"2000/06"	47	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Jul., 2000"	"2000/07"	34	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Aug., 2000"	"2000/08"	40	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Sep., 2000"	"2000/09"	31	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Oct., 2000"	"2000/10"	48	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Nov., 2000"	"2000/11"	34	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Dec., 2000"	"2000/12"	51	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Jan., 2000"	"2000/01"	33	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Feb., 2000"	"2000/02"	13	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Mar., 2000"	"2000/03"	21	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Apr., 2000"	"2000/04"	16	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"May, 2000"	"2000/05"	16	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Jun., 2000"	"2000/06"	16	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Jul., 2000"	"2000/07"	21	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Aug., 2000"	"2000/08"	17	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Sep., 2000"	"2000/09"	19	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Oct., 2000"	"2000/10"	28	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Nov., 2000"	"2000/11"	21	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Dec., 2000"	"2000/12"	31	Not Applicable	Not Applicable	0.0%
	"Sumter County, FL"	"12119"	"Jan., 2000"	"2000/01"	11	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Jan., 2000"	"2000/01"	58	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Feb., 2000"	"2000/02"	40	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Mar., 2000"	"2000/03"	49	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Apr., 2000"	"2000/04"	42	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"May, 2000"	"2000/05"	38	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Jun., 2000"	"2000/06"	45	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Jul., 2000"	"2000/07"	45	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Aug., 2000"	"2000/08"	26	Not Applicable	Not Applicable	0.0%
